Customer_ID,Date,Amount,Merchant,Category,Transaction_Type,Transaction_ID
9670,2024-01-27 21:12:17.432021,773.54,Costco,Retail,Debit,d844fa1f-af49-4dec-ac3d-cd4207e06e5a
5473,2023-12-06 21:33:41.786443,384.97,Target,Retail,Credit,ccdee164-c88c-4d2e-b794-8f9bf735af7c
1329,2024-05-04 21:14:44.564514,345.77,Walmart,Retail,Debit,fd0302b2-af8f-47fb-aac6-d257a557b256
2013,2024-03-12 21:12:48.154541,353.73,Walmart,Retail,Debit,4d5a727c-2792-4fb7-8ec9-195ce0697f3a
6443,2024-07-12 21:19:28.528205,474.47,Uber,Transportation,Credit,40f8ac4c-e99b-4053-8e67-aca86877e6d6
4130,2024-06-03 21:10:24.799246,555.92,Tesla,Technology,Credit,45507cd8-1b07-40ed-95e9-ed8289cc9a51
4292,2024-06-05 21:22:46.312214,26.53,Apple,Technology,Credit,b28bd90b-1282-4f6c-941a-bf260366c903
5353,2024-01-01 21:08:36.046438,317.41,Starbucks,Food & Beverage,Credit,d0d11ae8-ef0b-469a-bf0d-5a54324fb534
1601,2024-02-05 21:30:38.341371,451.98,Amazon,Retail,Debit,6e1b3720-2699-433c-badc-391dacf99b8a
8522,2024-08-10 21:18:32.920177,64.55,Spotify,Entertainment,Debit,e9969955-93fc-4747-a6d9-32498c09a291
5190,2023-10-10 21:08:46.582402,700.76,Target,Retail,Debit,d6d4675d-ebc8-4628-b995-f1eb79f1e9c7
2388,2023-11-16 21:17:14.442158,464.01,Starbucks,Food & Beverage,Debit,eb07bd26-9a3b-4c7b-bd4c-1126bda6396c
8816,2023-12-17 21:09:42.306633,833.37,Walmart,Retail,Debit,b91d1570-301c-494e-87d5-329174a3fcb2
4098,2024-09-11 21:34:53.193804,465.6,Netflix,Entertainment,Debit,c803cf06-4159-4dfd-861d-88a119470f57
1941,2023-12-21 21:16:00.176458,277.33,Spotify,Entertainment,Debit,631e8164-6d99-421c-9602-9b3b60caa794
8054,2023-12-12 21:27:13.775589,162.01,Uber,Transportation,Credit,25ff7316-0867-4683-9f39-716554dff390
9302,2024-05-24 21:19:12.036400,447.45,Apple,Technology,Debit,0abdd317-df5c-4d2d-b0f5-7e17408a917a
3392,2024-05-05 21:22:49.517430,709.83,Spotify,Entertainment,Debit,d29e5828-a480-48bb-bc64-e877ba798865
7476,2024-01-12 21:22:26.106147,588.95,Apple,Technology,Credit,cf508925-98b9-4744-8a77-a50879b737e2
5801,2024-06-07 21:31:45.883836,362.12,Uber,Transportation,Debit,cf1fac33-23d4-429c-9729-6b69bbef9d18
4098,2024-07-07 21:20:18.580853,886.99,Starbucks,Food & Beverage,Credit,11f66082-5ac5-46ae-b065-433605604abc
9600,2024-02-21 21:18:33.458046,708.74,Costco,Retail,Debit,939c2a28-abcb-4b33-9d13-9efab114276e
7712,2024-09-18 21:25:07.481766,350.71,Uber,Transportation,Debit,c7bd3881-b2b0-442b-9cee-5a0edfffd2a6
2793,2024-05-12 21:12:26.189970,868.33,Costco,Retail,Debit,11fcfb86-21a5-41cc-8eae-1de04cd09357
3469,2024-08-08 21:29:55.592025,967.4,Apple,Technology,Credit,577124ac-c359-49a4-a1b2-213f1f3294b8
1673,2024-04-10 21:22:44.103781,106.71,Costco,Retail,Credit,71caffed-b5f4-42b9-86d8-6150bee62747
9625,2024-04-23 21:23:25.229384,444.8,Amazon,Retail,Debit,905f654f-2630-44ae-9a56-98bc3ee055d3
8349,2024-02-14 21:19:41.102214,120.93,Amazon,Retail,Credit,b6683c2f-687c-4544-b339-357ce9835838
9428,2024-03-02 21:31:53.772949,271.22,Target,Retail,Debit,1e687588-f7c1-431f-97d5-957484719239
7546,2024-09-13 21:16:37.147743,289.59,McDonald’s,Food & Beverage,Credit,349b7728-72fe-4e87-82ba-6e9c1f2e6609
1567,2024-01-14 21:10:42.526307,647.59,Uber,Transportation,Debit,0927dd65-81a7-4ab9-8b50-539575f405fd
5104,2023-12-16 21:23:01.789899,487.77,Spotify,Entertainment,Credit,e836b89e-ea44-4578-847f-cf173d74d619
2913,2024-08-10 21:16:25.748839,950.97,Target,Retail,Credit,a8f113d2-68e5-4d70-8ac2-eac5f5f6245b
3672,2024-08-08 21:23:11.818297,599.57,Costco,Retail,Credit,fd15e159-f348-4dfc-b0d7-38fd0b0f31e2
4133,2023-12-24 21:33:17.049276,932.82,Apple,Technology,Debit,b46d5518-70b2-4090-8b10-c73693afc36c
2617,2023-12-10 21:11:56.430825,468.64,Starbucks,Food & Beverage,Debit,8e6f6f22-bcfc-4f90-b94f-663d04a6fc69
2812,2024-02-21 21:11:45.989700,871.2,Tesla,Technology,Debit,1e497444-fd64-4a6f-9e72-f8090d044423
1629,2024-04-16 21:22:43.314975,321.34,McDonald’s,Food & Beverage,Credit,9a942658-8437-462f-9250-9cfce8c4b90c
5507,2024-10-04 21:23:57.429721,972.75,Walmart,Retail,Debit,3495cf69-461c-4c04-a619-93e19f636cfd
8111,2023-12-05 21:25:06.439037,416.73,Starbucks,Food & Beverage,Debit,f2047c34-ea06-4fa8-acaa-3faed9039a9e
5384,2024-06-19 21:24:55.688652,811.93,Costco,Retail,Debit,789c68be-4bab-4ca6-823e-eb7980f145dd
9400,2024-08-28 21:27:42.374300,783.3,Netflix,Entertainment,Debit,25960369-2a4d-45b0-ac9d-a32d771d76f3
3001,2024-03-15 21:30:12.951705,472.05,Tesla,Technology,Credit,3beb568f-2933-4df9-9323-21af618cc82b
9818,2023-12-25 21:10:48.487672,854.76,Apple,Technology,Debit,5388fa34-1eb8-495f-b06a-9acf5884f35c
5735,2023-11-19 21:13:25.242991,47.48,Target,Retail,Credit,7661a1d6-f6d6-4d20-933b-ba1c940a630e
3034,2024-04-30 21:08:39.306437,204.25,Target,Retail,Credit,9f70d300-7bb1-48c6-b99b-74e71d10fb4d
7697,2023-12-14 21:10:37.429375,396.51,Starbucks,Food & Beverage,Credit,958b53ca-3d7c-4b35-b39b-a2f59567cd77
5030,2024-04-29 21:25:42.274220,319.63,Spotify,Entertainment,Debit,3813c208-3c61-46c0-aa00-552de3fd1618
5749,2024-03-23 21:21:50.811336,182.44,Walmart,Retail,Debit,1af8b6e7-1204-4ad0-96f7-f82a607193ac
9427,2024-02-16 21:22:29.074451,489.07,Costco,Retail,Debit,c07bb300-f69a-46a8-a749-33121bd58f80
6608,2024-01-24 21:17:07.458315,683.45,Netflix,Entertainment,Debit,f441fac6-acaf-4a81-a293-239c18e5a848
9621,2024-06-27 21:21:53.021552,580.77,Target,Retail,Debit,eaa66447-bd40-4351-85b5-f45383e25ae7
4441,2024-02-02 21:24:23.008476,931.14,Amazon,Retail,Debit,d2bf6dc0-0b07-422a-b50c-6d7bcb29e524
7074,2024-08-21 21:35:12.280204,585.82,Amazon,Retail,Credit,ad1e39f4-add1-46fc-9efc-df26e915816a
9303,2024-04-10 21:15:22.935273,602.28,Amazon,Retail,Debit,ba34d8e3-e0a5-4dfb-a81d-fbbae979c79f
9426,2024-09-13 21:24:02.297823,905.01,Tesla,Technology,Debit,ddbd6400-57f1-4e86-a6de-0a474b257d63
7038,2024-01-26 21:10:47.809694,670.39,McDonald’s,Food & Beverage,Debit,f82f1b71-7b7a-46b5-aafc-f4942443c2af
5762,2023-10-26 21:31:39.389199,342.57,Uber,Transportation,Credit,c714f094-b71c-407f-9d29-340477bb1d56
7321,2024-09-17 21:32:26.253149,551.98,Uber,Transportation,Credit,1723d7b8-95ad-4f3d-a6a6-108f4919623b
6388,2024-05-28 21:20:15.374233,962.27,Costco,Retail,Debit,1e84de52-77f3-41b8-abdd-7ea8dff42762
3032,2024-06-17 21:34:25.488193,999.99,Target,Retail,Debit,d88358d7-b058-47d5-bcfd-83cbcf51cd81
5757,2024-10-07 21:32:00.947714,461.28,Apple,Technology,Credit,4999d908-7bc1-4c56-8b2d-d742366f0b50
9953,2024-03-06 21:17:22.026194,471.02,Tesla,Technology,Debit,4769193c-d5d2-4708-88ba-ad25bc37b54c
7244,2024-02-08 21:25:30.393798,473.47,Apple,Technology,Credit,0218e659-a26f-4b68-97ff-71244c52c51c
2398,2024-04-20 21:26:45.096114,611.8,Lyft,Transportation,Debit,a72a577a-a3a0-42a6-b67a-8a3db7475551
8397,2024-04-11 21:18:36.539567,131.41,Apple,Technology,Credit,5cfd14d5-5489-4eb4-9849-9df6cbde6008
4127,2024-01-15 21:17:09.778282,520.91,McDonald’s,Food & Beverage,Credit,9ace55e1-c312-4adf-b3de-634dbf53154c
5901,2024-03-17 21:19:36.460778,977.7,Apple,Technology,Debit,e1e38b2d-f617-46d3-a505-8142e93dcac2
8889,2024-08-03 21:24:51.488999,800.37,Walmart,Retail,Debit,f8d2c4c1-6dd7-42e6-b3a3-5c15a1da15ae
1366,2024-04-09 21:35:05.890934,608.14,Target,Retail,Debit,5f8f52ee-65ed-4b71-a2f5-bffcbe520a09
5708,2024-05-21 21:09:10.616450,830.28,Uber,Transportation,Credit,b6e274dc-f471-45cd-bfa8-ac47d2a8e215
5206,2024-03-29 21:27:20.843613,214.12,Apple,Technology,Debit,e11edd8e-4aff-4e35-9ffb-c8c886315720
9645,2024-07-15 21:09:18.759731,678.58,Apple,Technology,Credit,c0329ef2-9504-4ac3-a614-61586e74b1f6
2992,2024-02-16 21:17:15.456734,544.33,Apple,Technology,Credit,068a178b-7cce-4770-8145-8c6c036f8e9a
3627,2024-04-06 21:27:51.721713,173.31,Walmart,Retail,Debit,a2a8dfbf-6f62-4cb8-ae15-0fe9aadf73a2
1019,2024-08-29 21:22:08.848022,197.24,Spotify,Entertainment,Debit,da6f17bf-6173-4049-b73f-4eb5c14fcd76
4388,2024-01-20 21:21:09.940008,593.39,Walmart,Retail,Credit,0cf6a667-4a98-44d2-95b9-0ebd26e4f4fb
9978,2024-04-05 21:23:00.449768,960.95,Lyft,Transportation,Debit,0b2755a9-f599-452d-bf47-6b76e5005f4a
5051,2024-07-29 21:32:00.716953,433.99,Target,Retail,Debit,f46c4643-8837-40da-abb3-a50848b96265
8155,2024-05-08 21:20:20.739174,432.22,Lyft,Transportation,Debit,00bd1a6c-f075-4ba5-9c90-c340c83c0869
8014,2024-07-21 21:22:51.484699,704.97,Amazon,Retail,Debit,4ed31003-308b-4ce6-8449-0aa019a7e3d8
8390,2024-09-17 21:16:47.296437,363.39,Costco,Retail,Debit,247fe924-df48-4675-8805-d237064d691a
6467,2024-06-14 21:34:19.323280,964.65,Lyft,Transportation,Debit,b3731707-ce74-4159-8c37-46f255d30391
6841,2023-12-06 21:31:06.940916,871.23,Walmart,Retail,Credit,e59392c9-8393-4eda-b29d-96dda5603101
1091,2024-04-07 21:12:48.361541,143.46,Spotify,Entertainment,Credit,49356305-4c0b-46cb-8b65-ea06c02a2052
4604,2024-02-07 21:32:20.978152,934.58,Target,Retail,Debit,9bb0d1c8-7b64-493e-b319-6f1440ffcc8a
8847,2024-03-27 21:09:23.711828,156.64,Netflix,Entertainment,Debit,45925bea-9238-40d3-aa23-e4f160b77af3
9502,2024-10-04 21:08:52.853030,70.01,Target,Retail,Debit,c47b8a3e-69c1-4a66-8464-b98a5362804e
4131,2024-04-20 21:12:45.213927,495.7,McDonald’s,Food & Beverage,Credit,317a4224-3d58-42b2-9462-fbc15b24e812
3802,2024-10-05 21:10:03.198286,275.9,Apple,Technology,Debit,42eb9a08-8e86-45b9-b10b-51d96b0244cc
5895,2024-01-23 21:31:14.724971,676.96,Amazon,Retail,Credit,ba96b471-e4e0-45f9-bf1b-e39348ffbd01
8660,2024-08-16 21:34:35.950503,338.86,Uber,Transportation,Credit,f70ed03b-d500-48a7-bc87-86387c24272c
1263,2024-04-18 21:30:19.078052,469.17,Uber,Transportation,Credit,eaee58e6-86e3-4f27-b738-706093bacb9f
3332,2024-08-14 21:33:30.339321,416.06,Starbucks,Food & Beverage,Credit,d657ec54-c44f-4292-ab5c-79f1193952d4
7434,2024-08-05 21:20:21.694174,746.12,McDonald’s,Food & Beverage,Debit,7f89e8c0-1033-47c2-b3db-04af2f0e2fa6
6253,2024-03-19 21:10:38.468030,395.44,Apple,Technology,Debit,ec62b7f7-66d5-490a-bf42-9746749e10b0
4845,2024-05-12 21:11:40.888570,938.63,Starbucks,Food & Beverage,Credit,c3e6b3dd-907a-4d47-961c-d6f20be6fa64
6268,2024-07-31 21:29:12.511342,10.04,Target,Retail,Debit,4dcde436-d56f-4eab-bd34-4db0b32a7e05
1808,2023-10-19 21:22:52.025425,417.99,Target,Retail,Credit,dd7487af-b26d-44ac-bcb5-52a751e53b11
3728,2023-12-26 21:17:34.535948,316.67,Walmart,Retail,Credit,095465bd-929e-4ac2-85ac-77a6025b13eb
2494,2024-09-05 21:31:25.870602,919.52,Walmart,Retail,Credit,2b791d01-194e-4f79-ac9e-89f21bcb186f
2106,2024-04-01 21:22:09.975918,429.24,Lyft,Transportation,Debit,a4114e5b-ad59-4efd-9a60-0646fd000db5
3557,2024-05-19 21:31:12.197402,166.88,Target,Retail,Credit,76c6e6ba-d9e4-44d9-871d-2b433ca078e4
4784,2023-10-21 21:33:26.756500,236.15,Tesla,Technology,Debit,a750d6f3-36c9-471e-839a-d54377c53d5e
2222,2024-03-16 21:25:07.685594,538.09,Netflix,Entertainment,Debit,6e566c73-17cc-4637-9685-644dd10d9b0c
3590,2024-05-07 21:26:24.263374,543.69,Uber,Transportation,Credit,af92c6df-45ce-494e-aa3a-07441b5287e0
3908,2024-07-14 21:26:53.915101,497.78,Walmart,Retail,Credit,e9deabfb-d32d-417f-8976-2d9a9eb4623e
6119,2023-11-04 21:19:35.848083,208.42,Uber,Transportation,Debit,f8879844-752f-4a2b-949e-038902636ae9
5939,2024-04-02 21:33:13.835270,506.32,Uber,Transportation,Credit,67314189-6cbe-4481-a88a-0db738fabf58
6984,2023-12-31 21:30:18.568998,572.27,Amazon,Retail,Credit,c1ac01ad-d75b-4adf-b1ae-cbd4e1224f0c
3174,2024-09-27 21:13:22.551128,589.29,Netflix,Entertainment,Credit,dfc357b1-e57f-4de4-b436-2a6821bb581e
6297,2024-07-24 21:32:13.825129,903.6,Tesla,Technology,Credit,a1eab339-d4c6-4046-b82f-98bb45e18736
5545,2023-11-21 21:18:40.253294,60.9,McDonald’s,Food & Beverage,Credit,096ed9a9-a05a-4aa3-a75f-d4953ab69465
4700,2024-07-15 21:10:37.341701,687.93,Lyft,Transportation,Credit,17977b3c-61ca-4d1f-a91c-1d6c56429189
1326,2023-10-15 21:14:57.039922,294.05,Uber,Transportation,Debit,18aef87f-c6d0-4331-bfdb-339257c5d2e5
5239,2024-03-18 21:12:59.046583,967.86,Costco,Retail,Credit,cf420317-25c4-4f25-b5f9-acfe61eb12e0
4605,2024-09-08 21:17:14.053232,583.25,Uber,Transportation,Credit,6082586c-20cd-4987-a24a-14cb7c0116f4
1115,2024-08-15 21:10:15.633863,812.62,Tesla,Technology,Debit,99dd88d5-2cca-455e-9b05-8047c4cb539b
3059,2024-09-27 21:13:41.831701,269.97,Tesla,Technology,Credit,df9a60c5-49f8-4bf8-85ea-7cbc0f62a146
2282,2024-06-28 21:27:30.360552,128.06,Tesla,Technology,Credit,610b9edb-d2df-412c-9fae-9b7626c49cd8
8323,2023-11-13 21:24:24.234806,577.5,Walmart,Retail,Credit,9f7c40f4-63c1-40dd-96ec-82bd902607e5
9426,2024-02-26 21:17:18.861997,589.03,Lyft,Transportation,Debit,8e8ad1e5-9850-4236-89c0-689beba8e344
2662,2023-12-08 21:25:08.226439,141.91,Starbucks,Food & Beverage,Debit,fecffae4-d94d-4045-820b-2263aa2a00e5
8327,2024-09-25 21:26:14.318300,226.63,Lyft,Transportation,Credit,2364e08d-817a-4b20-8bbf-103d26108c3e
5556,2023-11-24 21:12:01.088473,701.97,Amazon,Retail,Debit,9aa272ad-ed07-42e4-ad09-7766fe3baed1
6099,2024-04-04 21:19:05.461711,991.78,Amazon,Retail,Debit,76e0dc32-7964-4725-aa57-8c262bf2aca6
8396,2024-08-22 21:33:49.470234,118.9,Amazon,Retail,Debit,916cda58-04fe-4982-98d3-e151b6958efc
8501,2024-09-22 21:16:29.633332,649.05,Apple,Technology,Debit,ca477afe-803d-4ae7-abe8-20f3fda31568
5297,2024-08-17 21:20:32.980588,668.8,Walmart,Retail,Debit,42581ce3-db3b-4880-a5d1-3da32c0d0f40
7093,2024-03-08 21:18:08.403666,325.65,Lyft,Transportation,Debit,28d14868-35d4-48d4-b107-ca903ebd91e6
4128,2023-12-18 21:29:26.135883,601.24,Starbucks,Food & Beverage,Credit,e7ce02b4-a521-46f5-af50-6096cf21ee97
5028,2024-02-26 21:21:08.017456,462.9,Walmart,Retail,Debit,e20dba4d-5eda-4bac-8fc3-55c83ee7a193
7907,2024-02-06 21:22:29.603418,51.01,Amazon,Retail,Debit,e421c2ea-79e7-4319-9919-8f9843244e0b
2516,2024-07-17 21:18:45.176856,799.88,Costco,Retail,Credit,f10f5956-ce8e-4ebc-a096-43c65bc714a1
6057,2024-09-13 21:10:09.082769,94.48,Spotify,Entertainment,Credit,2e61ebd4-e17f-4c25-ad20-b51de273267d
1289,2024-02-10 21:20:59.381882,226.36,Target,Retail,Debit,a71d1e94-2db2-4f6f-822e-992b733ce5d0
6659,2024-04-30 21:23:13.942725,641.23,Spotify,Entertainment,Debit,75cc72a8-66ec-4177-8226-5269966c6fc6
3696,2024-09-16 21:14:37.167299,309.1,Spotify,Entertainment,Credit,11584c93-eedb-4b7a-9a64-d88cb5459175
8357,2023-12-31 21:17:40.379279,109.48,Netflix,Entertainment,Debit,db260f74-e15e-4d42-bc05-92e417b7ee28
8709,2024-07-14 21:27:59.056321,280.06,Apple,Technology,Debit,fcc8800c-4e35-401a-bfae-feef030e64cd
7864,2023-11-25 21:25:34.528309,568.39,Lyft,Transportation,Debit,d990ad60-5d4e-4a4a-8d4f-8ba19112e148
4034,2024-03-07 21:27:41.409003,421.19,Spotify,Entertainment,Debit,30b02a1f-0a82-4521-8a63-1d9d25175b0f
9888,2024-03-09 21:29:08.232702,762.05,Amazon,Retail,Debit,c337aafe-b005-4194-8d2d-6d65a3c2f5d8
1887,2024-08-02 21:11:33.177753,611.12,Costco,Retail,Credit,f6824829-4e4d-4094-9b3d-52576e34c452
4535,2024-01-10 21:10:12.956967,603.19,McDonald’s,Food & Beverage,Credit,6b3853b8-cc00-4f32-b613-9230dbb8c2d1
2061,2024-04-05 21:23:24.951763,306.55,Costco,Retail,Debit,a7a73fb2-d95a-4561-96ab-0b7ace74fd6c
4185,2024-07-18 21:18:51.176815,526.79,Costco,Retail,Credit,167d32bf-2d98-4a12-9faa-5dc233b211f5
6632,2024-05-25 21:12:02.178239,587.58,Apple,Technology,Credit,6146c689-5af2-404e-9c5c-dbaa42673d7c
7804,2024-05-13 21:27:21.812852,612.54,Apple,Technology,Debit,70a39bfe-f1ad-43aa-929a-5f2932df331d
3940,2024-05-01 21:17:26.591192,741.35,Netflix,Entertainment,Debit,62cf8ecf-542b-446e-942a-2e3c45b0286d
9700,2024-09-13 21:17:44.315917,723.41,Walmart,Retail,Debit,6166019a-5a38-4120-a2b8-2e2f97186be4
5275,2024-08-09 21:30:59.275809,997.1,Apple,Technology,Credit,813662f1-8ca2-4815-a1f3-a84d8aca010d
2190,2024-02-27 21:21:54.810679,954.64,Starbucks,Food & Beverage,Debit,5fb73c13-7851-4505-96ff-fde0fc69802d
3620,2023-10-29 21:32:42.937523,350.52,McDonald’s,Food & Beverage,Credit,cc4889b6-ed43-42f3-a199-ff065f6e45e1
7474,2023-12-31 21:25:52.533471,607.07,Target,Retail,Credit,ba85275e-d433-483e-8814-e0d0a4e4b120
1409,2023-10-23 21:09:04.537479,110.79,Starbucks,Food & Beverage,Debit,8c0793e8-5126-4ca5-b29c-f7c99efc0cee
9303,2024-05-09 21:14:38.241397,70.14,Walmart,Retail,Debit,0f9b5e26-4804-41cd-accd-d84066b1bc62
9726,2024-04-23 21:11:15.135802,703.23,Tesla,Technology,Credit,90ed9887-d98c-45e1-999c-0e5b8e0ff137
5534,2024-05-07 21:20:09.124347,916.93,Lyft,Transportation,Credit,4828730a-307a-4938-9def-6e6da837a233
9052,2024-09-23 21:10:59.224639,634.35,Walmart,Retail,Debit,72ff91f9-7419-4ae5-8f55-49360406337d
5470,2024-01-28 21:13:08.056067,641.12,Target,Retail,Debit,bcefe000-7d25-419d-9c67-9d3bb09a4f4a
6653,2024-01-06 21:31:17.257803,710.18,Netflix,Entertainment,Credit,f8c5b174-3472-47ba-996e-1477dc82fffc
5351,2024-03-09 21:12:37.916948,44.43,Netflix,Entertainment,Debit,e26ca721-618d-48d1-b1a5-c7ed2e865d61
8601,2024-04-19 21:12:56.296585,667.87,Netflix,Entertainment,Debit,4594c284-76be-464f-9c76-24b79016db2e
1021,2024-04-09 21:28:51.796918,791.03,McDonald’s,Food & Beverage,Credit,68fa437b-3264-4535-beed-d37b7d93904d
8229,2024-04-21 21:28:23.210315,182.29,Lyft,Transportation,Debit,e5e181d4-cf1c-400b-995c-2e459a0faa96
6138,2024-07-29 21:28:41.373223,221.79,Spotify,Entertainment,Credit,53e594c6-5469-4984-84d7-e6e5745062ea
5213,2024-03-29 21:15:58.488293,697.01,Tesla,Technology,Credit,d32302b5-26f6-46a2-b63b-639a0a8a0b2d
9040,2024-05-21 21:15:50.499532,950.6,Amazon,Retail,Credit,21f99b6d-c750-4aed-9321-ba5e6cb6717f
7924,2024-02-10 21:25:10.182898,19.3,Starbucks,Food & Beverage,Credit,f571aa70-27b8-482a-9ce7-dcfc36384ff5
3478,2024-01-04 21:24:14.270185,763.37,Uber,Transportation,Credit,6f2226e3-6def-469e-9b4e-27885d45293b
6196,2024-06-09 21:32:53.081650,474.49,McDonald’s,Food & Beverage,Debit,f52891e7-c916-49e0-9b4e-7af611fc8308
3592,2024-10-06 21:22:09.146564,117.49,Walmart,Retail,Debit,851e7930-2df2-480e-a650-933e09e4a518
8922,2023-11-02 21:26:10.875553,614.99,Spotify,Entertainment,Debit,da57c09b-2f06-4ba2-831f-f519abf1480b
1853,2024-04-14 21:12:45.942166,917.21,Costco,Retail,Debit,1293a008-757a-4aa0-9b79-9a6301d5fc97
2833,2024-06-19 21:26:55.704567,719.94,Amazon,Retail,Debit,f0ef03f9-dd3f-485d-92dd-c91da7e0b1d4
4647,2024-05-20 21:24:22.810129,975.56,Amazon,Retail,Credit,e96b31b4-88fc-498e-a04c-8f2ae1280a84
7080,2024-05-17 21:14:49.079958,583.7,Target,Retail,Credit,b3277f43-8df8-47b2-b94c-91ff013f2489
8832,2024-06-10 21:22:32.028320,829.01,Starbucks,Food & Beverage,Debit,6d3c57ca-f5c7-4f37-9fbf-42d23176ccd5
7865,2024-05-09 21:24:42.719554,88.62,Uber,Transportation,Debit,be7ca779-8138-4778-a287-e4f62d53b794
9004,2023-10-23 21:29:07.330212,542.27,Spotify,Entertainment,Credit,bd7820fe-6d99-4db2-8603-96435bdf6baa
5690,2023-10-21 21:34:42.618742,666.07,Amazon,Retail,Debit,791d8f75-e9fc-403c-98b4-fbc25a572306
9388,2023-11-13 21:13:57.851144,375.14,Apple,Technology,Credit,725defc1-5ab2-4a60-921b-6135bc6e5d9d
8703,2024-04-03 21:12:13.761323,58.04,Apple,Technology,Credit,842eee0a-a910-4e6b-b1b2-e2d58b9dacf3
3150,2023-11-18 21:31:25.916569,17.6,Amazon,Retail,Credit,5b7b2469-483f-4a62-bfa6-72d4819fc8df
5373,2024-08-14 21:29:09.867406,748.95,Uber,Transportation,Credit,f5a3f551-a0e3-4b39-8d5a-2aee13b5ac50
7103,2024-06-20 21:14:25.634767,538.5,Amazon,Retail,Credit,6c926d96-afef-4d9b-bc89-91fe826b8e2d
9370,2023-11-18 21:19:52.838411,363.43,Starbucks,Food & Beverage,Credit,be7d9675-6e60-439e-bf82-0ab21d44ea61
5413,2023-11-14 21:13:49.746654,894.92,Spotify,Entertainment,Credit,93068488-898f-4725-9507-d2f4600c2ca3
5347,2024-03-04 21:20:55.889767,137.38,Walmart,Retail,Credit,f4726797-33bd-4dae-baa0-6284863a7376
6658,2024-03-22 21:20:35.262118,709.98,McDonald’s,Food & Beverage,Credit,926221ca-9f1c-459b-851d-86c7e61f8c6f
8351,2024-04-07 21:21:19.324418,412.41,Apple,Technology,Credit,655c3ff0-0799-4ed7-90dd-70b0e7a9cfa4
9352,2024-10-08 21:30:47.726841,108.55,Netflix,Entertainment,Credit,5a82bf1f-2b1d-424e-92e9-7d608b935368
5653,2024-02-25 21:26:31.947011,955.83,Spotify,Entertainment,Credit,133f1fa9-d713-4adb-81ac-1c81ab3db220
1387,2024-04-10 21:27:52.959252,464.33,Walmart,Retail,Credit,4d0a3359-344e-4030-b4c1-4a2ecdd47fc9
2145,2024-05-23 21:08:54.498340,287.89,Netflix,Entertainment,Debit,62821a7e-8f98-4a77-a7c6-b21bd1d7f3b9
9055,2024-07-17 21:33:07.116436,426.33,Uber,Transportation,Credit,480fa61f-5b68-4f8a-9a7c-280f4f11a9c7
9324,2024-07-25 21:26:52.919421,183.93,Starbucks,Food & Beverage,Debit,f5c5318a-5674-4d32-8f72-b6dc712231bc
5770,2024-09-26 21:32:02.984124,869.5,Spotify,Entertainment,Debit,1b73e51a-aeef-4702-9705-0083a16f7636
9088,2024-06-03 21:23:23.887095,766.29,Target,Retail,Credit,1cf628ca-7056-478d-8b5a-e9675c389c05
3049,2024-09-29 21:13:32.015006,583.95,McDonald’s,Food & Beverage,Credit,d4405283-19a4-4067-aa0d-5d93eeff146b
4439,2024-07-20 21:26:25.397638,326.03,Walmart,Retail,Debit,809e2a60-1619-4465-ae31-fd19ec90ded6
2933,2023-11-05 21:30:46.698147,606.17,Costco,Retail,Credit,5ff94db1-3c5b-438f-a9b6-fae1acaafe2e
2553,2024-02-02 21:17:12.898841,790.8,Costco,Retail,Debit,35f950cd-7bb8-4571-9daa-d36ba298dbab
8518,2023-11-09 21:11:49.594734,856.77,Uber,Transportation,Debit,13d47b3f-3bb4-4cba-b8a0-56c24424ff5f
4630,2023-12-08 21:18:11.618240,614.0,Costco,Retail,Credit,85998159-645c-46db-9d27-3410bc241746
8971,2024-02-07 21:14:48.846961,244.62,Spotify,Entertainment,Debit,6482a49b-abaf-4cbb-a157-aa1ae3267759
4899,2023-10-11 21:34:35.716536,542.99,Uber,Transportation,Credit,05ef83a7-2bc0-4c5b-9c01-d53be1eab829
9195,2024-07-19 21:11:42.686499,876.21,Starbucks,Food & Beverage,Debit,b23ece17-3a6a-46a9-ab61-6e7e8b27a482
2887,2023-10-22 21:15:54.124451,941.47,Netflix,Entertainment,Credit,4ecb211e-9404-495b-af55-1a9bfedf5634
5240,2024-02-03 21:18:53.083463,864.93,Walmart,Retail,Debit,dea13bf7-264b-47bd-8bf3-ae29329252e3
8839,2024-04-11 21:14:55.957056,332.3,McDonald’s,Food & Beverage,Credit,6f059346-ade5-427e-b1c6-cc2d23ceac66
6000,2024-02-01 21:20:25.360917,843.66,Tesla,Technology,Credit,d928ba70-681f-411c-ab4a-76edb069e4df
8224,2023-11-19 21:14:26.289481,557.58,Walmart,Retail,Credit,0f23915c-1282-4681-a990-ee7deddf0832
3411,2023-10-22 21:19:17.203619,152.87,Apple,Technology,Credit,1567c505-e34d-4b32-9c66-aeeff13a0572
9258,2024-06-10 21:18:05.030174,723.94,Netflix,Entertainment,Credit,e3663074-3d39-49d4-a57d-9c24d777f5e7
5912,2024-07-31 21:22:23.807203,529.49,Spotify,Entertainment,Debit,69977bc4-d663-45b2-846b-ab06d0f1e3dd
8298,2023-10-27 21:30:13.959964,692.55,Apple,Technology,Credit,45ec60f6-948a-461b-9d89-239d2789d68c
6419,2024-05-12 21:31:30.140520,294.41,Costco,Retail,Debit,9b6826ab-7747-41c4-81c4-7aaee62f67b4
